created,modified,uuid,title,plot,creation_date,certificate,file_path,rating,type,is_removed
"2020-01-01 13:30:00+00","2020-02-05 17:54:54+00","224f8283-caac-409b-bfab-c1014d497019","Lick the Star","A clique of school girls devise a secret plan that they code-name 'Lick the Star'.","1996-07-10",,,"6","film","false"
"2020-01-01 13:30:00+00","2020-10-04 23:00:36+00","86bcadf0-dd80-44cd-9729-866c2ad10040","Star Wars: Episode III - Revenge of the Sith","Game that portrays the life of a jedi knight and sith lords, while you find your way around the galaxy, as you become part of the story.","2009-09-29",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-04-11 05:15:57+00","65b4f83a-f6ff-4ddd-8030-891fb817124a","Prelude: Dog Star Man","A creation myth realized in light, patterns, images superimposed, rapid cutting, and silence. A black screen, then streaks of light, then an explosion of color and squiggles and happenstance. Next, images of small circles emerge then of the Sun. Images of our Earth appear, woods, a part of a body, a nude woman perhaps giving birth. Imagery evokes movement across time.","2009-07-06",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-03-12 14:03:49+00","7450cd5b-387c-45ae-b4aa-25954d2b42f4","Star Trek: Short Treks","A series of stand-alone short films featuring characters and storylines from Star Trek: Discovery (2017).","2010-05-02",,,"7","film","false"
"2020-01-01 13:30:00+00","2020-01-20 14:28:40+00","b24c4074-aa9d-46df-90f7-f8c1009ed653","Big Star: Nothing Can Hurt Me","BIG STAR: NOTHING CAN HURT ME is a feature-length documentary about legendary Memphis band Big Star. While mainstream success eluded them, Big Star's three albums have become critically lauded touchstones of the rock music canon. A seminal band in the history of alternative music, Big Star has been cited as an influence by artists including REM, The Replacements, Belle & Sebastian, Elliott Smith and Flaming Lips, to name just a few. With never-before-seen footage and photos of the band, in-depth interviews and a rousing musical tribute by the bands they inspired, BIG STAR: NOTHING CAN HURT ME is a story of artistic and musical salvation.","2013-10-09",,,"7","film","false"
"2020-01-01 13:30:00+00","2020-05-09 22:26:26+00","4bb5a4fe-c297-4679-9719-10d615f5efe0","Journey to the Christmas Star","Once upon a time a little girl went out to find the Christmas star.","2006-01-08",,,"5.8","film","false"
"2020-01-01 13:30:00+00","2020-12-22 15:50:41+00","4726d897-7027-4e8e-98f5-d16174c0afad","Dog Star Man: Part IV","The fourth and final part of Dog Star Man (1964), an experimental film wherein a man climbs a mountain along with his dog.","1999-03-29",,,"6.6","film","false"
"2020-01-01 13:30:00+00","2020-01-05 22:33:44+00","f67230e0-d40e-47ba-9fe4-c9bf1865f02d","North Star","Set during the Alaskan gold rush of the late 1800's. In his efforts to gain control of a small mining town, Sean McLennon is buying up every mining claim that becomes available, usually after the deaths of the previous owners at the hands of McLennon's 'assistants'. One of the miners targeted by McLennon, a half-Indian hunter named Hudson Saanteek, manages to escape his hired thugs and comes back into town looking to re-establish his claim and get revenge. McLennon and his men have the advantange of numbers and weapons, but Saanteek has his survival skills and knowledge of the Alaskan wilderness.","2006-07-07",,,"4.9","film","false"
"2020-01-01 13:30:00+00","2020-01-11 14:51:48+00","8a60196c-214f-4684-b9dd-494152d2ca75","Star Wars: Forces of Destiny","Small moments and everyday decisions shape a larger heroic saga.","2014-12-25",,,"5","film","false"
"2020-01-01 13:30:00+00","2020-05-10 20:22:41+00","b231d3a5-e2d9-4142-835e-f8b39373f86b","Food Network Star","A food network contest to find a well rounded great chef with a unique point of view and hosting type of personality to host their own show!","1994-04-17",,,"6.3","film","false"
"2020-01-01 13:30:00+00","2020-04-28 10:27:51+00","fe16165b-bc30-465b-b573-27039678133a","Lucky Star","Mary, a poor farm girl, meets Tim just as word comes that war has been declared. Tim enlists in the army and goes to the battlefields of Europe, where he is wounded and loses the use of his legs. Home again, Tim is visited by Mary, and they are powerfully attracted to each other; but his physical handicap prevents him from declaring his love for her. Deeper complications set in when Martin, Tim's former sergeant and a bully, takes a shine to Mary.","2019-11-08",,,"7.8","film","false"
"2020-01-01 13:30:00+00","2020-11-07 08:36:19+00","79d3b7a1-0b0e-4380-9c38-1098cbe65786","The North Star","In a peaceful Ukrainian village, the school year is just ending in June 1941. Five young friends set out for a walking trip to Kiev, but their travels are brutally interrupted when they are suddenly attacked by German planes, in the first wave of the Nazi assault on the Soviet Union. When the village itself is attacked and occupied, most of the men flee to the hills to form a guerrilla unit. The others resist the Nazis as well as possible, but soon the village is placed under the command of a Nazi doctor who begins using the town's children as a source of constant blood transfusions for wounded German soldiers. Meanwhile, the small group of young persons tries desperately to take a supply of firearms to the guerrillas.","1993-04-25",,,"6","film","false"
"2020-01-01 13:30:00+00","2020-09-11 23:20:08+00","b9864f75-b826-41c8-8e97-2e13d00bbb82","Lego Star Wars: The Video Game","Play through the star wars prequel trilogy in episodes 1,2,and 3, in lego.","2008-10-06",,,"8.2","film","false"
"2020-01-01 13:30:00+00","2020-08-06 02:43:10+00","723e6726-5ed0-47af-b393-e1520b0137b1","Amateur Porn Star Killer","The unofficial story of a killer who kidnaps and kills three girls is told through the tale of his last victim, 'Amateur Porn Star Killer' is about a girl he picks up on the street and convinces to go back to his hotel room. The girl is shy, unnerved, and yet unable to take herself out of a bad situation. The killer is a guy who seems at first nothing more than your standard, 18 year old pervert with a penchant for filming his sexual escapades. An unsettling darkness descends.","2011-02-27",,,"4.3","film","false"
"2020-01-01 13:30:00+00","2020-05-03 16:39:21+00","2b32be30-7b32-4baa-be63-e7e213d304c1","Lego Star Wars: The Empire Strikes Out","Luke Skywalker embarks on a mission to find and destroy an Imperial base on Naboo, but is relentlessly chased by a group of fanatic girls, who think of him as a celebrity for destroying the Death Star. Meanwhile, Darth Vader engages a 'sibling' rivalry with Darth Maul, in order to prove he's the best Sith Lord to Emperor Palpatine.","1995-01-23",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-08-07 16:38:47+00","4a6d5163-f47a-4451-b644-290252259d60","Star Trek New Voyages: Phase II","These are the new voyages of the starship Enterprise. Picking up from where the original 5-year mission left-off, a new cast continues the adventures of this legendary crew: to boldly go where no human has ever gone before & to search for new life forms.","2006-04-01",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-03-12 01:03:54+00","129be788-c0d7-49dc-b1ef-ed6638d72735","Rainbow Brite and the Star Stealer","Rainbow Brite, and her magical horse Starlite, must stop an evil princess and her underlings from taking over the planet Spectra. When they meet Orin, the wise Sprite tries to make the two children get along and work together to stop the evil Princess. Orin tells them that they can only destroy her by combining their own powers against her. Getting in the way of their mission is the sinister Murky Dismal and his bumbling assistant Lurky who, as usual, are lavishing in the new gloom created by the darkening of Spectra, as well as trying to steal Rainbow's magical color belt.","2014-03-03",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-09-30 07:25:45+00","62312f27-a03c-49b0-960d-ec9e896bba71","Star Blazers","In the late 2100s, the planet Gamilon, a world far beyond Earth's solar system, declares an invasion of Earth. The nations of Earth fight as one against the Gamilons, but one by one, Earth's fleets are defeated. When the nations of Earth refuse to surrender, Gamilon begins bombarding Earth with planet bombs, radioactive missiles that look like meteors, which gradually spread deadly radiation all over Earth, forcing what's left of humanity to retreat to underground cities. Queen Starsha of planet Iscandar contacts Earth and promises to provide Cosmo-DNA that can remove the radioactivity and restore Earth to beautiful life. She provides plans to an engine that will allow a brave, young group of technicians to journey more than a hundred thousand light-years to Iscandar, obtain the Cosmo-DNA, and return to Earth within one Earth year. In 2199, an ancient seagoing vessel is fitted with the awesome engine and launched toward Iscandar. Along the way, the intrepid crew must fight the Gamilons, who are determined to prevent the brave voyagers from saving Earth from extinction.","1980-12-31",,,"8.4","film","false"
"2020-01-01 13:30:00+00","2020-04-13 21:18:18+00","ccf0b461-1437-41de-8334-2717945f1524","Dog Star Man: Part II","A man, accompanied by a dog, struggles through snow on a mountain side. We see film stock blister; drawn square shapes appear. Then, we see an infant's face. The images of struggling climber, baby, blurred film stock, large snow flakes, and what may be microscopic details of matter are superimposed on each other, one dominating the frame briefly to be replaced by another. As the man falls in the snow and tries to regain his feet, the baby continues to appear, first with eyes closed. Alternately, images rush by - montages of paper cutouts and life under a microscope.","1996-01-25",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-12-07 16:28:57+00","75a53ca9-a93c-4c29-960b-1b3263239efd","Dog Star Man: Part III","Sexual intimacy. Three kinds of images race past, superimposed on each other sometimes: two bodies, a man and a woman's, close up, nude - patches of skin, wisps of hair, glimpses of a face and genitalia; strips of celluloid with lines and squiggles scratched on them; and, close-up shots of what appear to be the insides of living bodies - a heart beating, muscle and sinew and tissue wet with fluids. The exterior and interior of desire.","2004-08-24",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-09-06 08:00:49+00","28bb3540-bc40-49f9-b9a1-6ceb98419d96","Dark Star: HR Gigers Welt","He feels at home in places we would flee from and lives his life among the very things we fear. Throughout his life, HR Giger had inhabited the world of the uncanny, a dark universe on the brink of many an abyss. It was the only way this amiable, modest and humorous man was able to keep his fears in check. Giger was merely the bearer of dark messages, charting our nightmares, drafting maps of our subconscious and molding our primal fears. A film with and about the internationally acclaimed and controversial painter, sculptor, architect and designer (Oscar for 'Alien').","2002-01-19",,,"7","film","false"
"2020-01-01 13:30:00+00","2020-10-30 17:22:13+00","27f61648-70ec-4ca2-a348-9d1617733ef0","Star of Midnight","Friend Tim Winthrop asks criminal lawyer and amateur detective Clay Dalzell to find his girl, Alice, who disappeared a year earlier without a trace. When they go to the theater with Clay's would-be fiancée, Donna Mantin, Tim recognizes the star, Mary Smith, as his girl, and yells 'Alice,' after which she bolts from the stage and disappears once again. Reporter Tommy Tennant knows why she bolted, but before he can tell Clay the reason, he is shot dead and Clay is wounded slightly in Clay's apartment. The many suspects include Roger Classon and his wife, Jerry, who are looking for Alice to testify and save Roger's friend from the electric chair for a murder he didn't commit; Abe Ohlman, the producer of Mary's show; and gangster Jimmy Kinland who seems to know more than he's telling. It's up to Clay, with the help of Donna, to trap the murderer and find Alice.","2017-10-28",,,"6.7","film","false"
